class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
blech,0.47035109996795654,0.6009767055511475,-0.5412711501121521,0.9999895691871643,0.4865942895412445,0.537624716758728,-0.5002020597457886,0.9999726414680481,0.4985906481742859,0.5386767983436584,-0.4998592734336853,0.9999750852584839,0.5113310813903809,0.5404664874076843,-0.49959468841552734,0.999971330165863,0.44520238041877747,0.5371218919754028,-0.4986971616744995,0.9999784231185913,0.4290575385093689,0.5374951958656311,-0.49795618653297424,0.9999807476997375,0.4148726165294647,0.5376588702201843,-0.49805986881256104,0.9999797940254211,0.5284687280654907,0.5793167352676392,-0.2630573809146881,0.999965488910675,0.386696994304657,0.5791186690330505,-0.24296392500400543,0.9999844431877136,0.4929288327693939,0.6752171516418457,-0.4555494487285614,0.9999733567237854,0.4397861361503601,0.6729152798652649,-0.4489923119544983,0.9999822378158569,0.6564987897872925,0.9440551996231079,-0.13671548664569855,0.9988624453544617,0.27032068371772766,0.9761372804641724,-0.21150296926498413,0.9995835423469543,0.7957506775856018,1.3348439931869507,-0.1258135586977005,0.06426501274108887,0.19214756786823273,1.4037710428237915,-0.22094081342220306,0.12041065841913223,0.8131316304206848,1.6595731973648071,-0.3212410509586334,0.04281696677207947,0.22580334544181824,1.7618918418884277,-0.5999705791473389,0.061758045107126236,0.8496344089508057,1.759830117225647,-0.39010345935821533,0.08701428025960922,0.20504316687583923,1.8903858661651611,-0.6879180073738098,0.12134866416454315,0.8052456378936768,1.753504753112793,-0.4207722246646881,0.14396421611309052,0.25128650665283203,1.8690458536148071,-0.7431318759918213,0.19332927465438843,0.7813414335250854,1.7206816673278809,-0.350139319896698,0.14824457466602325,0.26776325702667236,1.819859504699707,-0.6392654776573181,0.19097883999347687,0.6094256639480591,1.7999767065048218,-0.028753694146871567,0.00015099537267815322,0.3478671610355377,1.8259568214416504,0.033951930701732635,0.0001745746994856745,0.6140216588973999,2.5060312747955322,-0.08027506619691849,7.887590618338436e-05,0.3825564682483673,2.5256052017211914,0.10435701161623001,3.4104294172720984e-05,0.6301177144050598,3.1489365100860596,0.3320217728614807,8.653764780319761e-06,0.4066966772079468,3.1484837532043457,0.45263975858688354,5.800729354632495e-07,0.6375488042831421,3.255676746368408,0.344338059425354,8.656125828565564e-06,0.40542158484458923,3.2547061443328857,0.47344234585762024,1.251873982255347e-06,0.601627767086029,3.3403029441833496,-0.11163904517889023,1.7865428162622266e-05,0.44667282700538635,3.3325061798095703,-0.0032649273052811623,6.260506324906601e-06
blech,0.4703715145587921,0.6009812355041504,-0.5378718972206116,0.9999900460243225,0.48661503195762634,0.5376237630844116,-0.4971763491630554,0.999973714351654,0.49860402941703796,0.5386962890625,-0.4968218207359314,0.9999759793281555,0.5113345384597778,0.5405043363571167,-0.49658048152923584,0.9999724626541138,0.44536536931991577,0.5371105074882507,-0.4959036409854889,0.9999793767929077,0.4292244613170624,0.5374848246574402,-0.49518805742263794,0.9999815225601196,0.4150056838989258,0.5376483798027039,-0.495279461145401,0.999980628490448,0.5283353924751282,0.579319953918457,-0.259623259305954,0.9999666213989258,0.3867019712924957,0.5790873169898987,-0.23981912434101105,0.9999850988388062,0.4928581416606903,0.6752337217330933,-0.45241454243659973,0.9999743700027466,0.43981391191482544,0.672946035861969,-0.44629383087158203,0.999983012676239,0.652752697467804,0.9383046627044678,-0.13390079140663147,0.9988870620727539,0.2706206440925598,0.9751994013786316,-0.20588764548301697,0.9995973706245422,0.7921332716941833,1.32923424243927,-0.11465074867010117,0.06580212712287903,0.19125796854496002,1.3913309574127197,-0.2231626659631729,0.12317788600921631,0.8140307068824768,1.6485719680786133,-0.2971123158931732,0.043903108686208725,0.22589212656021118,1.7557042837142944,-0.6081821918487549,0.06203329935669899,0.8516496419906616,1.743812084197998,-0.3649357259273529,0.0891801193356514,0.2059810608625412,1.8850258588790894,-0.696560800075531,0.12164472788572311,0.8087338209152222,1.7390822172164917,-0.4002552330493927,0.14731775224208832,0.25243255496025085,1.8645998239517212,-0.7500298023223877,0.1935703456401825,0.7840926647186279,1.7086011171340942,-0.32780906558036804,0.1513683944940567,0.26842939853668213,1.8157308101654053,-0.6470109820365906,0.19140906631946564,0.609071671962738,1.789741039276123,-0.02857762575149536,0.00015381148841697723,0.3484862744808197,1.8141975402832031,0.03376077115535736,0.00017868453869596124,0.6131470799446106,2.4918482303619385,-0.08615049719810486,8.050455653574318e-05,0.38252872228622437,2.5124621391296387,0.11681268364191055,3.4888584195869043e-05,0.6295448541641235,3.1339807510375977,0.30955198407173157,8.947930837166496e-06,0.40635934472084045,3.133708953857422,0.48881423473358154,5.960612838862289e-07,0.63651442527771,3.240415573120117,0.3196503221988678,8.810415238258429e-06,0.4051508605480194,3.2371716499328613,0.5114133358001709,1.260949488823826e-06,0.601750910282135,3.3227908611297607,-0.13725118339061737,1.8442720829625614e-05,0.4451797306537628,3.3196330070495605,0.029830384999513626,6.312081495707389e-06
blech,0.4704609513282776,0.6014530062675476,-0.5393828749656677,0.9999905228614807,0.48659172654151917,0.5380202531814575,-0.49817800521850586,0.9999750852584839,0.4985475242137909,0.5391945242881775,-0.4978233575820923,0.9999770522117615,0.5111840963363647,0.5410932898521423,-0.49753502011299133,0.9999738931655884,0.4454191327095032,0.5373415350914001,-0.4969249665737152,0.9999805688858032,0.4292783737182617,0.5377021431922913,-0.49617987871170044,0.9999823570251465,0.415045827627182,0.5378195643424988,-0.49623915553092957,0.9999815821647644,0.5273357033729553,0.5798484683036804,-0.259640097618103,0.9999681115150452,0.38655516505241394,0.579558253288269,-0.24033713340759277,0.9999856948852539,0.4928513467311859,0.6760802268981934,-0.4528093636035919,0.9999754428863525,0.4399007558822632,0.6735779047012329,-0.4466012716293335,0.9999837279319763,0.6481046080589294,0.936401903629303,-0.13482308387756348,0.9989076852798462,0.2706386148929596,0.9757314920425415,-0.1966688334941864,0.9995936155319214,0.7917367219924927,1.3137550354003906,-0.13912583887577057,0.06764049082994461,0.19004568457603455,1.3920542001724243,-0.2663562595844269,0.12336649745702744,0.8297847509384155,1.5871349573135376,-0.3418036103248596,0.04716314375400543,0.22619205713272095,1.760014533996582,-0.729286789894104,0.06221572682261467,0.8650650382041931,1.713521957397461,-0.4131940007209778,0.09541550278663635,0.20619606971740723,1.8920049667358398,-0.82285475730896,0.12260904163122177,0.8262596130371094,1.708497166633606,-0.4431700110435486,0.15643344819545746,0.2526262402534485,1.8689020872116089,-0.8715435266494751,0.19461916387081146,0.7993797659873962,1.6839834451675415,-0.3711813688278198,0.16067290306091309,0.2686513364315033,1.8204699754714966,-0.7682479619979858,0.19295373558998108,0.6090362668037415,1.7843390703201294,-0.031138313934206963,0.00015421418356709182,0.34897851943969727,1.8139561414718628,0.03641463443636894,0.00017770878912415355,0.616584062576294,2.483015775680542,-0.11588575690984726,7.86656528362073e-05,0.3861445188522339,2.5102853775024414,0.16399230062961578,3.354546061018482e-05,0.6359387636184692,3.124760389328003,0.25288182497024536,8.658424121676944e-06,0.41138359904289246,3.1301536560058594,0.5652086734771729,5.756407404078345e-07,0.6431522369384766,3.228461503982544,0.25912871956825256,8.485735634167213e-06,0.41081422567367554,3.233701229095459,0.5911728143692017,1.2223376870679203e-06,0.6091802716255188,3.3167126178741455,-0.21177451312541962,1.7898839359986596e-05,0.4481372535228729,3.313720464706421,0.10648274421691895,6.146265604911605e-06
blech,0.4704987108707428,0.6020398736000061,-0.5400012731552124,0.9999901056289673,0.4866020977497101,0.5386671423912048,-0.4988575577735901,0.9999737739562988,0.4985556900501251,0.5400099754333496,-0.49853864312171936,0.9999757409095764,0.5111680030822754,0.5420608520507812,-0.4982597529888153,0.9999725818634033,0.44545885920524597,0.5377733707427979,-0.49921947717666626,0.9999799132347107,0.4293188750743866,0.5381700396537781,-0.4984825551509857,0.999981701374054,0.4150160253047943,0.5383289456367493,-0.4985477030277252,0.9999809265136719,0.5271562933921814,0.5808988809585571,-0.25966066122055054,0.9999660849571228,0.38594308495521545,0.5805778503417969,-0.24438953399658203,0.9999849200248718,0.49283796548843384,0.6765932440757751,-0.45342493057250977,0.9999736547470093,0.4399481415748596,0.6739940643310547,-0.447547048330307,0.9999827146530151,0.644948422908783,0.9319601058959961,-0.13494957983493805,0.9988873600959778,0.2703959047794342,0.9751290678977966,-0.19753554463386536,0.9995809197425842,0.7886587977409363,1.2987432479858398,-0.13781720399856567,0.06851933151483536,0.1906517893075943,1.392518401145935,-0.27116042375564575,0.12268741428852081,0.8284332156181335,1.5980440378189087,-0.32917213439941406,0.0470554381608963,0.23469170928001404,1.757196068763733,-0.7084426283836365,0.060392286628484726,0.8628288507461548,1.70929753780365,-0.3985322415828705,0.0942193791270256,0.21990516781806946,1.8885356187820435,-0.8006812334060669,0.11871688067913055,0.8219105005264282,1.7069236040115356,-0.4287857413291931,0.15426865220069885,0.2643601596355438,1.8655848503112793,-0.8501349091529846,0.18854191899299622,0.7958844304084778,1.6790739297866821,-0.35812076926231384,0.1588304340839386,0.27826783061027527,1.816426157951355,-0.7466385960578918,0.18722844123840332,0.6078162789344788,1.769193172454834,-0.030817357823252678,0.00016473286086693406,0.34907642006874084,1.8016847372055054,0.036000411957502365,0.0001884416415123269,0.616489589214325,2.461794137954712,-0.10635078698396683,8.263591007562354e-05,0.3865927755832672,2.4928479194641113,0.1619756817817688,3.452445162110962e-05,0.6348819136619568,3.1024067401885986,0.2718302011489868,9.060397132998332e-06,0.41122499108314514,3.114684820175171,0.5223025679588318,6.174489044497022e-07,0.6414750814437866,3.205855131149292,0.28027617931365967,8.914584213925991e-06,0.41067010164260864,3.220708131790161,0.5431854724884033,1.3392842674875283e-06,0.6081580519676208,3.299246072769165,-0.19143803417682648,1.8733402612269856e-05,0.44717779755592346,3.2954440116882324,0.06650737673044205,6.52857397653861e-06
blech,0.4704810678958893,0.600727915763855,-0.5688799023628235,0.9999901652336121,0.4865908622741699,0.5375615358352661,-0.5295613408088684,0.999973714351654,0.49856460094451904,0.5388009548187256,-0.5291728377342224,0.9999753832817078,0.5111716985702515,0.5406427979469299,-0.5288944244384766,0.999972403049469,0.445488840341568,0.5370080471038818,-0.5298158526420593,0.9999799728393555,0.4293387830257416,0.5376052260398865,-0.529133141040802,0.9999815821647644,0.41500717401504517,0.537921667098999,-0.5292604565620422,0.9999809861183167,0.5272066593170166,0.5795173645019531,-0.29164162278175354,0.9999659061431885,0.38589775562286377,0.5804213881492615,-0.2750681936740875,0.9999850988388062,0.4928167760372162,0.6754874587059021,-0.4820917844772339,0.9999740123748779,0.43994417786598206,0.673324465751648,-0.47681859135627747,0.9999830722808838,0.6472532749176025,0.9323931336402893,-0.1602480560541153,0.9988786578178406,0.269987553358078,0.9724793434143066,-0.2286718785762787,0.9995896220207214,0.7889441847801208,1.3115838766098022,-0.15806928277015686,0.068498894572258,0.1896071583032608,1.3933086395263672,-0.28485843539237976,0.12313344329595566,0.8190410137176514,1.6366181373596191,-0.3585222065448761,0.04700006544589996,0.23465760052204132,1.7618402242660522,-0.7087523937225342,0.06176837533712387,0.8525476455688477,1.7412210702896118,-0.4342874586582184,0.09435762465000153,0.21965710818767548,1.8968263864517212,-0.8034165501594543,0.12112025916576385,0.8111832141876221,1.7355893850326538,-0.46301916241645813,0.1545291543006897,0.2644262909889221,1.870841383934021,-0.8569612503051758,0.19189542531967163,0.7864602208137512,1.7058156728744507,-0.38788583874702454,0.15956297516822815,0.27862098813056946,1.820830225944519,-0.7486127614974976,0.19106601178646088,0.6095146536827087,1.7763543128967285,-0.030789917334914207,0.00016390261589549482,0.3490946590900421,1.8092763423919678,0.035986270755529404,0.00018944164912682027,0.6182259917259216,2.4759325981140137,-0.05055606737732887,7.925106183392927e-05,0.3865257203578949,2.506422758102417,0.15820103883743286,3.2782241760287434e-05,0.6361804604530334,3.1134274005889893,0.41906535625457764,8.647584763821214e-06,0.411143958568573,3.1235060691833496,0.5840664505958557,5.837872549818712e-07,0.6430141925811768,3.216771364212036,0.4362684190273285,8.51203549245838e-06,0.4107702374458313,3.2285592555999756,0.6133601069450378,1.2686330137512414e-06,0.6089943647384644,3.311847448348999,-0.027390295639634132,1.786234679457266e-05,0.4472593665122986,3.3089144229888916,0.12246182560920715,6.224690878298134e-06
blech,0.47213271260261536,0.5999998450279236,-0.5681837797164917,0.9999905228614807,0.48712512850761414,0.5375407338142395,-0.5290829539299011,0.9999745488166809,0.4989790618419647,0.5388053059577942,-0.5287282466888428,0.9999761581420898,0.5113529562950134,0.5406832695007324,-0.5284589529037476,0.9999732971191406,0.44706597924232483,0.5368077754974365,-0.5285325646400452,0.999980628490448,0.4309086203575134,0.5374059081077576,-0.5278521180152893,0.9999821782112122,0.4164086878299713,0.5377779006958008,-0.5279965996742249,0.9999815821647644,0.5271357893943787,0.5796530842781067,-0.28827792406082153,0.9999669790267944,0.386215478181839,0.580258846282959,-0.2731998562812805,0.9999856352806091,0.49357089400291443,0.6746286749839783,-0.48113715648651123,0.9999749660491943,0.44148266315460205,0.6723406314849854,-0.4753614664077759,0.9999837279319763,0.6475332975387573,0.9340262413024902,-0.1600310206413269,0.9989213943481445,0.26974669098854065,0.9726756811141968,-0.22922924160957336,0.9996035695075989,0.7889912128448486,1.3131790161132812,-0.13483181595802307,0.06973938643932343,0.1902369111776352,1.3938523530960083,-0.27239662408828735,0.12368819117546082,0.8188934922218323,1.6383167505264282,-0.3229932188987732,0.04615168645977974,0.23467044532299042,1.7621150016784668,-0.6495552062988281,0.06040533259510994,0.8520240783691406,1.741637110710144,-0.3938729166984558,0.09248390793800354,0.2194644957780838,1.896835446357727,-0.7376318573951721,0.11818825453519821,0.8106561899185181,1.7365692853927612,-0.42706865072250366,0.15179747343063354,0.2643141448497772,1.8716275691986084,-0.7946004271507263,0.18737517297267914,0.7859688997268677,1.706154465675354,-0.3532744348049164,0.15653328597545624,0.2785860598087311,1.8213772773742676,-0.6893434524536133,0.18649564683437347,0.6095101237297058,1.7765586376190186,-0.028597217053174973,0.00017077209486160427,0.3492453694343567,1.8081051111221313,0.03378890082240105,0.00019742161384783685,0.6179584860801697,2.4757044315338135,-0.05237917602062225,8.186657942133024e-05,0.3869978189468384,2.502976894378662,0.15060344338417053,3.396423198864795e-05,0.6347853541374207,3.1135313510894775,0.3888953626155853,8.789419553068e-06,0.4095776677131653,3.1211156845092773,0.5623458027839661,6.046128646630677e-07,0.6411570310592651,3.2177858352661133,0.40301910042762756,8.584749593865126e-06,0.40836435556411743,3.227050304412842,0.587695837020874,1.286980136683269e-06,0.6075339913368225,3.3109521865844727,-0.054762423038482666,1.8156677469960414e-05,0.445369690656662,3.3068511486053467,0.09112008661031723,6.257081167859724e-06
blech,0.47198769450187683,0.5959060788154602,-0.5679574608802795,0.9999910593032837,0.48715296387672424,0.5351998209953308,-0.5297446846961975,0.9999758005142212,0.4991256892681122,0.5366368293762207,-0.5293698906898499,0.9999773502349854,0.5114943385124207,0.5385264754295349,-0.529044508934021,0.9999745488166809,0.44701385498046875,0.534507691860199,-0.5275152921676636,0.9999815821647644,0.43084481358528137,0.5353754758834839,-0.5268488526344299,0.999983012676239,0.4163326919078827,0.5361118316650391,-0.5269882678985596,0.9999823570251465,0.527668297290802,0.578295111656189,-0.3000565469264984,0.9999685883522034,0.38667309284210205,0.5787608623504639,-0.2718973159790039,0.9999862909317017,0.49359431862831116,0.6715192198753357,-0.48401033878326416,0.9999762177467346,0.4410480260848999,0.669067919254303,-0.47581347823143005,0.9999845027923584,0.6543712615966797,0.9341945648193359,-0.16350394487380981,0.9989531636238098,0.2718501389026642,0.972649335861206,-0.22784706950187683,0.9996174573898315,0.7910820245742798,1.3264081478118896,-0.15287359058856964,0.07138246297836304,0.19274333119392395,1.3912595510482788,-0.29238879680633545,0.11987214535474777,0.8184183239936829,1.6462593078613281,-0.35750120878219604,0.04762643575668335,0.23441466689109802,1.7619081735610962,-0.7719935774803162,0.0620403066277504,0.8505210280418396,1.746744990348816,-0.42569389939308167,0.0965365394949913,0.21625147759914398,1.8968344926834106,-0.8706088662147522,0.12324546277523041,0.8094155192375183,1.738316535949707,-0.4528927206993103,0.1580977439880371,0.26286399364471436,1.8718057870864868,-0.9181184768676758,0.1939641386270523,0.7851779460906982,1.7073743343353271,-0.3842986226081848,0.16199824213981628,0.2783711850643158,1.8214269876480103,-0.8117096424102783,0.1928267627954483,0.6112826466560364,1.7772740125656128,-0.0280381441116333,0.00017025510896928608,0.3498159646987915,1.8081824779510498,0.033280421048402786,0.00019783548486884683,0.6181027889251709,2.4761574268341064,-0.047920506447553635,8.08404729468748e-05,0.38830676674842834,2.502046823501587,0.1723194271326065,3.322674456285313e-05,0.6344013810157776,3.114845037460327,0.39337682723999023,8.57961640576832e-06,0.40953895449638367,3.119443893432617,0.6302193999290466,5.890328225177655e-07,0.6405764818191528,3.219208002090454,0.40686190128326416,8.295663064927794e-06,0.4083241820335388,3.2253825664520264,0.6610553860664368,1.2363401538095786e-06,0.6063985824584961,3.3116400241851807,-0.053818199783563614,1.8078595530823804e-05,0.4455234706401825,3.3052146434783936,0.1810602992773056,6.115347332524834e-06
blech,0.4750692546367645,0.5949757099151611,-0.5593039393424988,0.9999914765357971,0.48936471343040466,0.5349940061569214,-0.5174942016601562,0.9999773502349854,0.5006859302520752,0.5365055203437805,-0.5171186923980713,0.9999786615371704,0.5123225450515747,0.5384687185287476,-0.5168710947036743,0.9999762177467346,0.4492066204547882,0.533711314201355,-0.5152573585510254,0.9999827146530151,0.4325210750102997,0.5342727899551392,-0.5144733190536499,0.9999838471412659,0.41756364703178406,0.5347797274589539,-0.5145494937896729,0.9999832510948181,0.5275927186012268,0.5777928829193115,-0.27988529205322266,0.9999706745147705,0.38729777932167053,0.5747665762901306,-0.2531011402606964,0.9999868273735046,0.4955437481403351,0.670790433883667,-0.4753345251083374,0.9999777674674988,0.4426582455635071,0.6678170561790466,-0.46729838848114014,0.9999852776527405,0.6533662676811218,0.9284682273864746,-0.16323304176330566,0.9990238547325134,0.2719184458255768,0.9741013050079346,-0.20387443900108337,0.9996201395988464,0.7971575856208801,1.3167893886566162,-0.20368807017803192,0.0777798593044281,0.19707940518856049,1.412658452987671,-0.24557921290397644,0.12061862647533417,0.8356068134307861,1.6195329427719116,-0.45422691106796265,0.056005097925662994,0.23441927134990692,1.7891749143600464,-0.6413671374320984,0.06130685657262802,0.8774736523628235,1.7085506916046143,-0.5299254059791565,0.10907736420631409,0.21623626351356506,1.9246844053268433,-0.7227189540863037,0.1222476065158844,0.8321777582168579,1.7016392946243286,-0.5585851669311523,0.17558494210243225,0.26279428601264954,1.8994700908660889,-0.7694235444068909,0.1930008977651596,0.805152177810669,1.6784559488296509,-0.4830654561519623,0.17871718108654022,0.27835750579833984,1.8495289087295532,-0.6778964996337891,0.19245249032974243,0.6166480779647827,1.7745991945266724,-0.0377311110496521,0.0001734154502628371,0.35538068413734436,1.8073314428329468,0.043405406177043915,0.00019786141638178378,0.6267631649971008,2.475874185562134,-0.1364341378211975,7.705201278440654e-05,0.39144620299339294,2.502352714538574,0.17836841940879822,3.1737312383484095e-05,0.6439037919044495,3.11582612991333,0.2593875527381897,7.986631317180581e-06,0.4140571653842926,3.119873285293579,0.5866925716400146,5.48972423075611e-07,0.6518226265907288,3.220297336578369,0.26886609196662903,7.682613613724243e-06,0.41239631175994873,3.224208354949951,0.6133482456207275,1.1645629456324968e-06,0.6147654056549072,3.311474561691284,-0.21283571422100067,1.6898186004254967e-05,0.452360063791275,3.305673837661743,0.1299692541360855,5.710210643883329e-06
blech,0.47682860493659973,0.5924317836761475,-0.5591881275177002,0.9999918937683105,0.48991259932518005,0.5337731838226318,-0.516814112663269,0.9999784827232361,0.501118004322052,0.5355766415596008,-0.5164453983306885,0.9999796748161316,0.5125257968902588,0.5378072261810303,-0.5161892771720886,0.9999774694442749,0.45101916790008545,0.5313544869422913,-0.5150517821311951,0.999983549118042,0.43449628353118896,0.5315132141113281,-0.5142633318901062,0.9999845027923584,0.41922807693481445,0.5316427946090698,-0.5143390893936157,0.9999839663505554,0.5272957682609558,0.5772871971130371,-0.2731155753135681,0.9999722242355347,0.3876105844974518,0.5702232122421265,-0.25241217017173767,0.9999873042106628,0.49645373225212097,0.6677432656288147,-0.47377440333366394,0.9999789595603943,0.44410720467567444,0.6632897853851318,-0.46688222885131836,0.999985933303833,0.6533758640289307,0.9262795448303223,-0.16239547729492188,0.9990774989128113,0.27192223072052,0.9745544195175171,-0.2036600112915039,0.9996285438537598,0.7969772219657898,1.3155362606048584,-0.19060324132442474,0.08237990736961365,0.20214764773845673,1.4122674465179443,-0.2557448148727417,0.1216205507516861,0.8302262425422668,1.6208654642105103,-0.4218005836009979,0.05697227641940117,0.236836776137352,1.7879897356033325,-0.700414776802063,0.06049573794007301,0.868321418762207,1.7141445875167847,-0.4941765069961548,0.11067017167806625,0.21866078674793243,1.9225867986679077,-0.793364405632019,0.12105979025363922,0.8233745098114014,1.705529808998108,-0.5233604907989502,0.1782555729150772,0.2635498344898224,1.8974661827087402,-0.8475888967514038,0.19125641882419586,0.7985048890113831,1.6799819469451904,-0.45108917355537415,0.18132594227790833,0.2794107496738434,1.847603440284729,-0.7414944767951965,0.19112029671669006,0.6188024878501892,1.771456241607666,-0.03728566691279411,0.00017702854529488832,0.35910382866859436,1.8063994646072388,0.04292337968945503,0.0002010651514865458,0.6299473643302917,2.4712908267974854,-0.12076986581087112,7.689071935601532e-05,0.39491549134254456,2.500152111053467,0.169240340590477,3.172229844494723e-05,0.6468304991722107,3.1110057830810547,0.28249698877334595,7.790095878590364e-06,0.4186415672302246,3.1161949634552,0.5692515969276428,5.461897671921179e-07,0.6541857123374939,3.214973211288452,0.2924862205982208,7.4563790803949814e-06,0.4175777733325958,3.2193589210510254,0.5948759317398071,1.155837821897876e-06,0.6198370456695557,3.3059473037719727,-0.17942436039447784,1.6640940884826705e-05,0.4580989480018616,3.3026387691497803,0.11148152500391006,5.621386662824079e-06
blech,0.4769083559513092,0.5927169919013977,-0.5590836405754089,0.9999920129776001,0.4899614453315735,0.5338456034660339,-0.5153856873512268,0.9999790787696838,0.5012378096580505,0.535627007484436,-0.5150625705718994,0.999980092048645,0.5126327872276306,0.5378503203392029,-0.5148369073867798,0.9999781250953674,0.45108407735824585,0.5314027667045593,-0.5141639709472656,0.9999838471412659,0.43458986282348633,0.531562089920044,-0.5133587121963501,0.9999846816062927,0.4193049371242523,0.5316899418830872,-0.5134515166282654,0.9999842047691345,0.5273205041885376,0.5772237181663513,-0.26815176010131836,0.9999730587005615,0.3875773549079895,0.5707439184188843,-0.24933594465255737,0.9999874234199524,0.49671661853790283,0.6680167317390442,-0.47300973534584045,0.9999793767929077,0.4442903399467468,0.6634886264801025,-0.4665919840335846,0.999985933303833,0.6560627818107605,0.9273878931999207,-0.1615997850894928,0.9990776777267456,0.27195489406585693,0.9810882806777954,-0.2034466713666916,0.9996110200881958,0.798166811466217,1.3330070972442627,-0.1846531331539154,0.0799102932214737,0.20663700997829437,1.425008773803711,-0.20990391075611115,0.11837013065814972,0.8116222620010376,1.664412021636963,-0.40549901127815247,0.05489351227879524,0.23662906885147095,1.7933106422424316,-0.5809491872787476,0.058173298835754395,0.8425367474555969,1.7691487073898315,-0.47722306847572327,0.10687988251447678,0.21734006702899933,1.9263131618499756,-0.6651414036750793,0.11707141250371933,0.792909562587738,1.760825753211975,-0.5076971054077148,0.17302206158638,0.26100414991378784,1.903703212738037,-0.7183381915092468,0.18616098165512085,0.7716166377067566,1.7261863946914673,-0.4340360462665558,0.17614072561264038,0.2774740755558014,1.8530269861221313,-0.6202878952026367,0.18599757552146912,0.6216003894805908,1.775702953338623,-0.03868277743458748,0.00016861828044056892,0.3598988354206085,1.8101856708526611,0.044328924268484116,0.00019099540077149868,0.6303888559341431,2.4799020290374756,-0.11362763494253159,7.321617886191234e-05,0.39472654461860657,2.507570266723633,0.1673445999622345,3.0174765925039537e-05,0.6462713479995728,3.1156582832336426,0.3132999837398529,7.294029728655005e-06,0.4184616506099701,3.1214003562927246,0.5473691821098328,5.144197530171368e-07,0.6537861227989197,3.2198925018310547,0.32829952239990234,6.984525498410221e-06,0.41719964146614075,3.2249085903167725,0.5709151029586792,1.0970485391226248e-06,0.6195133924484253,3.3122026920318604,-0.15000556409358978,1.5725627235951833e-05,0.4579492509365082,3.3106932640075684,0.08097239583730698,5.379427420848515e-06
blech,0.47640401124954224,0.5926896333694458,-0.5468325018882751,0.9999921917915344,0.4899560809135437,0.5338874459266663,-0.5007656216621399,0.9999797344207764,0.5013098120689392,0.5357773900032043,-0.5004924535751343,0.9999805092811584,0.5128085613250732,0.5382266640663147,-0.5002830028533936,0.99997878074646,0.4508131444454193,0.5313829183578491,-0.49912649393081665,0.9999843239784241,0.4342752993106842,0.5315285325050354,-0.4983696937561035,0.9999849796295166,0.4190518260002136,0.5316246151924133,-0.49849578738212585,0.9999846816062927,0.528793215751648,0.5776939392089844,-0.25223323702812195,0.9999735951423645,0.38758859038352966,0.5709535479545593,-0.22860805690288544,0.9999876022338867,0.49668875336647034,0.6678993701934814,-0.4601972699165344,0.9999796748161316,0.44404906034469604,0.6634633541107178,-0.4532383680343628,0.9999859929084778,0.6559013724327087,0.9276328086853027,-0.14792300760746002,0.9990203976631165,0.2730458080768585,0.9816775918006897,-0.19129998981952667,0.9995874762535095,0.7996746301651001,1.3329461812973022,-0.18217046558856964,0.07801538705825806,0.20951811969280243,1.423995018005371,-0.18080227077007294,0.11525829136371613,0.8090574145317078,1.6637059450149536,-0.3955388069152832,0.05340257287025452,0.23984447121620178,1.78757643699646,-0.5333086848258972,0.05725891515612602,0.838793158531189,1.7684279680252075,-0.4625309407711029,0.10439606755971909,0.22093644738197327,1.9179621934890747,-0.6135128736495972,0.1159418448805809,0.7901265025138855,1.7597761154174805,-0.48366349935531616,0.1695472151041031,0.2640116810798645,1.894012689590454,-0.6633691787719727,0.185068741440773,0.7691658735275269,1.7254436016082764,-0.4203895330429077,0.17284177243709564,0.2802136540412903,1.8444966077804565,-0.5700410008430481,0.18514209985733032,0.6214312314987183,1.7758686542510986,-0.040749628096818924,0.0001619054819457233,0.35976478457450867,1.8101756572723389,0.04627479612827301,0.00018346057913731784,0.6294516921043396,2.481698989868164,-0.10875699669122696,7.098785863490775e-05,0.3930354416370392,2.507601499557495,0.16427066922187805,2.9219647331046872e-05,0.6432123780250549,3.1170294284820557,0.3153366446495056,6.989534085732885e-06,0.4156484603881836,3.122144937515259,0.5233908891677856,4.942846203448426e-07,0.6513690948486328,3.220475196838379,0.32958337664604187,6.704864063067362e-06,0.4145950675010681,3.225494861602783,0.5458406209945679,1.070712755790737e-06,0.6123408079147339,3.314450263977051,-0.1454578936100006,1.50315345308627e-05,0.4545884132385254,3.3118910789489746,0.05641777813434601,5.2297864385764115e-06
